,ts_code,end_date,bz_item,bz_sales,bz_profit,bz_cost,curr_type
9702,600170.SH,20170630,成套设备及其他商品进出口,1184788973.48,21953711.78,1162835261.7,CNY
9703,600170.SH,20170630,城市基础设施投资建设,421454146.55,415744146.55,5710000.0,CNY
9704,600170.SH,20170630,工程项目管理咨询与劳务派遣及其他业务,1782360006.52,496147548.87,1286212457.65,CNY
9705,600170.SH,20170630,黄金销售业务,346850000.0,87888564.29,258961435.71,CNY
9706,600170.SH,20170630,其他业务,390487378.81,50834048.27,339653330.54,CNY
9707,600170.SH,20171231,一般民用建筑,36472609189.2,2365654452.57,34106954736.63,CNY
9708,600170.SH,20171231,30层至50层民用建筑,1316280722.55,86702664.36,1229578058.19,CNY
9709,600170.SH,20171231,50层以上民用建筑,830979849.94,56452690.12,774527159.82,CNY
9710,600170.SH,20171231,工业建筑,5150096195.79,354145418.22,4795950777.57,CNY
9711,600170.SH,20171231,市政建筑,12857824784.78,918214108.52,11939610676.26,CNY
9712,600170.SH,20171231,公共设备建筑,29659616438.24,2063013828.45,27596602609.79,CNY
9713,600170.SH,20171231,建筑装饰工程,3856880116.11,527883327.61,3328996788.5,CNY
9714,600170.SH,20171231,总承包工程,17681830613.63,1214838469.41,16466992144.22,CNY
9715,600170.SH,20171231,石料销售收入,354050753.97,144036317.55,210014436.42,CNY
9716,600170.SH,20171231,城市基础设施投资建设,1179057646.79,1168636111.98,10421534.81,CNY
9717,600170.SH,20171231,设计服务,3545704622.76,1071096310.1,2474608312.66,CNY
9718,600170.SH,20171231,销售商品混凝土材料,3667029726.42,380277991.61,3286751734.81,CNY
9719,600170.SH,20171231,混凝土构件,492565001.99,35976494.46,456588507.53,CNY
9720,600170.SH,20171231,混凝土加工设备,47479146.34,5657204.29,41821942.05,CNY
9721,600170.SH,20171231,园林绿化,4826774592.7,555046841.21,4271727751.49,CNY
9722,600170.SH,20171231,房地产开发,11416234067.04,2286216994.16,9130017072.88,CNY
9723,600170.SH,20171231,建筑工业-其他,228076967.89,20881960.24,207195007.65,CNY
9724,600170.SH,20171231,进出口业务,4866850131.37,204464372.2,4662385759.17,CNY
9725,600170.SH,20171231,黄金销售业务,784893066.96,356039386.79,428853680.17,CNY
9726,600170.SH,20171231,其他主营业务,1974168306.69,770166888.32,1204001418.37,CNY
9727,600170.SH,20171231,其他业务,873636620.67,286021696.29,587614924.38,CNY
9728,600170.SH,20171231,建筑工业,228076967.89,20881960.24,207195007.65,CNY
9729,600170.SH,20180630,建筑、承包、设计、施工,59436405723.63,4379350421.91,55057055301.72,CNY
9730,600170.SH,20180630,设计、咨询服务,1347727800.86,326283145.89,1021444654.97,CNY
9731,600170.SH,20180630,建筑工业,3150223644.91,364386557.99,2785837086.92,CNY
9732,600170.SH,20180630,房产开发,9688277752.53,1671117758.49,8017159994.04,CNY
9733,600170.SH,20180630,城市基础设施投资建设,382611606.88,378698324.88,3913282.0,CNY
9734,600170.SH,20180630,成套设备及其他商品进出口,1732308933.03,23388595.69,1708920337.34,CNY
9735,600170.SH,20180630,其他业务,1713997802.99,452499675.31,1261498127.68,CNY
9736,600170.SH,20180630,黄金销售业务,388308064.27,142330205.3,245977858.97,CNY
9737,600170.SH,20180630,其他主营业务,1713997802.99,452499675.31,1261498127.68,CNY
9738,600170.SH,20180630,其他业务,450575655.73,86181198.58,364394457.15,CNY
9739,600170.SH,20181231,一般民用建筑,39663878722.45,2997174070.96,36666704651.49,CNY
9740,600170.SH,20181231,30层至50层民用建筑,1077756916.38,84622944.69,993133971.69,CNY
9741,600170.SH,20181231,50层以上民用建筑,1153596227.52,93866536.15,1059729691.37,CNY
9742,600170.SH,20181231,工业建筑,6015089967.18,451721240.11,5563368727.07,CNY
9743,600170.SH,20181231,市政建筑,17797272320.47,1379561598.74,16417710721.73,CNY
9744,600170.SH,20181231,公共设备建筑,34429943273.27,2642883296.51,31787059976.76,CNY
9745,600170.SH,20181231,建筑装饰工程,4269662521.93,440153511.14,3829509010.79,CNY
9746,600170.SH,20181231,总承包工程,18347124695.56,1360243076.54,16986881619.02,CNY
9747,600170.SH,20181231,石料销售收入,393975281.91,123524301.59,270450980.32,CNY
9748,600170.SH,20181231,城市基础设施投资建设,858900893.05,846907291.86,11993601.19,CNY
9749,600170.SH,20181231,设计、咨询服务,4227546587.57,1342518050.96,2885028536.61,CNY
9750,600170.SH,20181231,销售商品混凝土材料,3840372765.91,428317853.79,3412054912.12,CNY
9751,600170.SH,20181231,混凝土构件,678368158.22,14055925.17,664312233.05,CNY
9752,600170.SH,20181231,混凝土加工设备,12277796.0,2045239.42,10232556.58,CNY
9753,600170.SH,20181231,园林绿化,5609456924.42,496227606.54,5113229317.88,CNY
9754,600170.SH,20181231,房地产开发,22882044747.31,5010068004.15,17871976743.16,CNY
9755,600170.SH,20181231,建筑工业,100427251.25,7576048.55,92851202.7,CNY
9756,600170.SH,20181231,进出口业务,4978246576.34,197656239.77,4780590336.57,CNY
9757,600170.SH,20181231,黄金销售业务,906871881.03,141884115.61,764987765.42,CNY
9758,600170.SH,20181231,其他主营业务,2595158894.61,1001654036.59,1593504858.02,CNY
9759,600170.SH,20181231,其他业务,707810700.43,119040007.37,588770693.06,CNY
9760,600176.SH,20151231,玻纤及制品,6911129231.43,2774820161.98,4136309069.45,CNY
9761,600176.SH,20151231,其他,59382892.39,26752061.83,32630830.56,CNY
9762,600176.SH,20151231,其他业务,84275176.17,41621450.12,42653726.05,CNY
9763,600176.SH,20160630,玻纤及制品,3603905854.42,1574959163.62,2028946690.8,CNY
9764,600176.SH,20160630,其他,28323882.9,10512364.68,17811518.22,CNY
9765,600176.SH,20160630,其他业务,84129142.57,42009367.69,42119774.88,CNY
9766,600176.SH,20161231,玻纤及制品,7303899973.47,3250082561.11,4053817412.36,CNY
9767,600176.SH,20161231,其他业务,142433700.45,79826236.47,62607463.98,CNY
9768,600176.SH,20170630,其他业务,46495652.55,10574488.9,35921163.65,CNY
9769,600176.SH,20170630,玻纤及制品,3996901319.61,1876118195.79,2120783123.82,CNY
9770,600176.SH,20170630,其他主营业务,34071474.44,134034.89,33937439.55,CNY
9771,600176.SH,20171231,玻纤及制品,8427139862.74,3930096911.56,4497042951.18,CNY
9772,600176.SH,20171231,其他主营业务,163783233.24,2434426.99,161348806.25,CNY
9773,600176.SH,20171231,其他业务,60626083.14,33155256.05,27470827.09,CNY
9774,600176.SH,20180630,其他业务,41238250.7,15967271.22,25270979.48,CNY
9775,600176.SH,20180630,玻纤及制品,4827955894.9,2270242915.1,2557712979.8,CNY
9776,600176.SH,20180630,其他主营业务,148675373.14,1096148.55,147579224.59,CNY
9777,600176.SH,20181231,玻纤及制品,9536796579.73,4486805750.78,5049990828.95,CNY
9778,600176.SH,20181231,其他主营业务,371460136.16,8172180.76,363287955.4,CNY
9779,600176.SH,20181231,其他业务,124166563.29,30602509.71,93564053.58,CNY
9780,600177.SH,20151231,品牌其它,96577000.0,55371200.0,41205800.0,CNY
9781,600177.SH,20151231,品牌上衣,1272451500.0,813229900.0,459221600.0,CNY
9782,600177.SH,20151231,房地产,9482518300.0,2692293700.0,6790224600.0,CNY
9783,600177.SH,20151231,品牌裤子,603239400.0,408334200.0,194905200.0,CNY
9784,600177.SH,20151231,西服,867890200.0,499804700.0,368085500.0,CNY
9785,600177.SH,20151231,服装,4233133700.0,2746319400.0,1486814300.0,CNY
9786,600177.SH,20151231,衬衫,1392975600.0,969579400.0,423396200.0,CNY
9787,600177.SH,20151231,其他业务,811740635.3,59901371.79,751839263.51,CNY
9788,600177.SH,20151231,房地产旅游,9482518300.0,2692293700.0,6790224600.0,CNY
9789,600177.SH,20160630,服装,2108191300.0,1372108900.0,736082400.0,CNY
9790,600177.SH,20160630,房地产,6159124300.0,2362978700.0,3796145600.0,CNY
9791,600177.SH,20160630,房地产旅游,6159124300.0,2362978700.0,3796145600.0,CNY
9792,600177.SH,20160630,衬衫,695678200.0,485867700.0,209810500.0,CNY
9793,600177.SH,20160630,品牌裤子,329039100.0,224062300.0,104976800.0,CNY
9794,600177.SH,20160630,品牌上衣,635122200.0,398424700.0,236697500.0,CNY
9795,600177.SH,20160630,西服,404380700.0,238276900.0,166103800.0,CNY
9796,600177.SH,20160630,品牌其它,43971100.0,25477300.0,18493800.0,CNY
9797,600177.SH,20160630,其他业务,399665125.65,110791332.87,288873792.78,CNY
9798,600177.SH,20161231,房地产,9881961900.0,3299787100.0,6582174800.0,CNY
9799,600177.SH,20161231,服装,4274366200.0,2732846100.0,1541520100.0,CNY
9800,600177.SH,20161231,房地产旅游,9881961900.0,3299787100.0,6582174800.0,CNY
9801,600177.SH,20161231,衬衫,1409350600.0,968424000.0,440926600.0,CNY
9802,600177.SH,20161231,西服,860333500.0,511229000.0,349104500.0,CNY
9803,600177.SH,20161231,品牌裤子,627668800.0,416399800.0,211269000.0,CNY
9804,600177.SH,20161231,品牌上衣,1291462600.0,786102200.0,505360400.0,CNY
9805,600177.SH,20161231,品牌其它,85550700.0,50691100.0,34859600.0,CNY
9806,600177.SH,20161231,其他业务,738671292.47,182859026.48,555812265.99,CNY
9807,600177.SH,20170630,服装,2420883486.01,1555558235.12,865325250.89,CNY
9808,600177.SH,20170630,纺织,139149438.95,41237424.39,97912014.56,CNY
9809,600177.SH,20170630,房地产旅游,2892759019.29,1023802365.86,1868956653.43,CNY
9810,600177.SH,20170630,电力,312585.44,-4289.82,316875.26,CNY
9811,600177.SH,20170630,板块间抵消,-93759572.23,-24369104.52,-69390467.71,CNY
9812,600177.SH,20170630,电力及其他,312585.44,-4289.82,316875.26,CNY
9813,600177.SH,20170630,其他业务,39929782.36,17216245.89,22713536.47,CNY
9814,600177.SH,20171231,品牌其它,88738500.0,51944900.0,36793600.0,CNY
9815,600177.SH,20171231,品牌上衣,1484389200.0,919718900.0,564670300.0,CNY
9816,600177.SH,20171231,品牌裤子,711283300.0,469433000.0,241850300.0,CNY
9817,600177.SH,20171231,西服,976344300.0,579797800.0,396546500.0,CNY
9818,600177.SH,20171231,衬衫,1558059300.0,1065397500.0,492661800.0,CNY
9819,600177.SH,20171231,其他业务,5020714359.14,2043979245.3,2976735113.84,CNY
9820,600177.SH,20171231,服装,4818814600.0,3086292100.0,1732522500.0,CNY
9821,600177.SH,20180630,其他业务,68364997.89,41070572.65,27294425.24,CNY
9822,600177.SH,20180630,服装,2666784831.99,1750157913.75,916626918.24,CNY
9823,600177.SH,20180630,纺织,172926047.45,23637371.93,149288675.52,CNY
9824,600177.SH,20180630,房地产旅游,732291642.01,290193003.31,442098638.7,CNY
9825,600177.SH,20180630,板块间抵消,-54816719.96,-34433.25,-54782286.71,CNY
9826,600188.SH,20151231,甲醇,2264749000.0,757963000.0,1506786000.0,CNY
9827,600188.SH,20151231,热力,27549000.0,14196000.0,13353000.0,CNY
9828,600188.SH,20151231,铁路运输服务,327312000.0,96551000.0,230761000.0,CNY
9829,600188.SH,20151231,煤炭销售,32874904000.0,9174163000.0,23700741000.0,CNY
9830,600188.SH,20151231,电力,598608000.0,134367000.0,464241000.0,CNY
9831,600188.SH,20151231,其他业务,32491566000.0,-176108000.0,32667674000.0,CNY
9832,600188.SH,20151231,机电装备,422694000.0,15866000.0,406828000.0,CNY
9833,600188.SH,20160630,煤炭销售,10618969000.0,3893147000.0,6725822000.0,CNY
9834,600188.SH,20160630,机电装备,504831000.0,97430000.0,407401000.0,CNY
9835,600188.SH,20160630,甲醇,1070440000.0,340521000.0,729919000.0,CNY
9836,600188.SH,20160630,热力,10084000.0,5794000.0,4290000.0,CNY
9837,600188.SH,20160630,电力,276303000.0,57334000.0,218969000.0,CNY
9838,600188.SH,20160630,其他业务,12054505000.0,179449000.0,11875056000.0,CNY
9839,600188.SH,20160630,铁路运输服务,100086000.0,43256000.0,56830000.0,CNY
9840,600188.SH,20161231,煤炭销售,29295367000.0,11292288000.0,18003079000.0,CNY
9841,600188.SH,20161231,铁路运输服务,287355000.0,120595000.0,166760000.0,CNY
9842,600188.SH,20161231,甲醇,2445689000.0,618434000.0,1827255000.0,CNY
9843,600188.SH,20161231,电力,572522000.0,110166000.0,462356000.0,CNY
9844,600188.SH,20161231,热力,12399000.0,6603000.0,5796000.0,CNY
9845,600188.SH,20161231,机电装备,659100000.0,127411000.0,531689000.0,CNY
9846,600188.SH,20161231,其他业务,68709781000.0,762350000.0,67947431000.0,CNY
9847,600188.SH,20170630,煤炭销售,20624217000.0,9188109000.0,11436108000.0,CNY
9848,600188.SH,20170630,铁路运输服务,139931000.0,71135000.0,68796000.0,CNY
9849,600188.SH,20170630,甲醇、电力及热力,1609188000.0,290221000.0,1318967000.0,CNY
9850,600188.SH,20170630,矿用设备制造,292517000.0,70350000.0,222167000.0,CNY
9851,600188.SH,20170630,非煤炭贸易,57836654000.0,129166000.0,57707488000.0,CNY
9852,600188.SH,20170630,未分配项目,121738000.0,114988000.0,6750000.0,CNY
9853,600188.SH,20171231,其他业务,98555671000.0,1324610000.0,97231061000.0,CNY
9854,600188.SH,20171231,煤炭销售,48471820000.0,22697033000.0,25774787000.0,CNY
9855,600188.SH,20171231,铁路运输服务,302896000.0,130276000.0,172620000.0,CNY
9856,600188.SH,20171231,甲醇,3108921000.0,900596000.0,2208325000.0,CNY
9857,600188.SH,20171231,电力,563131000.0,14000.0,563117000.0,CNY
9858,600188.SH,20171231,热力,22583000.0,9828000.0,12755000.0,CNY
9859,600188.SH,20171231,机电装备,202753000.0,77442000.0,125311000.0,CNY
9860,600188.SH,20180630,煤炭销售,30943913000.0,14631826000.0,16312087000.0,CNY
9861,600188.SH,20180630,铁路运输服务,211352000.0,138680000.0,72672000.0,CNY
9862,600188.SH,20180630,甲醇、电力及热力,1998054000.0,613858000.0,1384196000.0,CNY
9863,600188.SH,20180630,矿用设备制造,91741000.0,20183000.0,71558000.0,CNY
9864,600188.SH,20180630,非煤炭贸易,42378033000.0,113739000.0,42264294000.0,CNY
9865,600188.SH,20180630,贷款和融资租赁,397331000.0,343342000.0,53989000.0,CNY
9866,600188.SH,20180630,未分配项目,287769000.0,82827000.0,204942000.0,CNY
9867,600188.SH,20181231,煤炭销售,62428000000.0,27884000000.0,34544000000.0,CNY
9868,600188.SH,20181231,铁路运输服务,420000000.0,242000000.0,178000000.0,CNY
9869,600188.SH,20181231,甲醇,3495000000.0,1241000000.0,2254000000.0,CNY
9870,600188.SH,20181231,电力,592000000.0,60000000.0,532000000.0,CNY
9871,600188.SH,20181231,热力,34000000.0,15000000.0,19000000.0,CNY
9872,600188.SH,20181231,机电装备,478000000.0,147000000.0,331000000.0,CNY
9873,600188.SH,20181231,其他业务,95561472000.0,2180524000.0,93380948000.0,CNY
9874,600196.SH,20151231,医疗服务,1378757800.0,349581000.0,1029176800.0,CNY
9875,600196.SH,20151231,药品制造与研发,8934860600.0,4797131300.0,4137729300.0,CNY
9876,600196.SH,20151231,其他业务,40710314.38,9163526.42,31546787.96,CNY
9877,600196.SH,20151231,医学诊断与医疗器械,2254319600.0,1144731800.0,1109587800.0,CNY
9878,600196.SH,20160630,医学诊断与医疗器械,1321125200.0,653173200.0,667952000.0,CNY
9879,600196.SH,20160630,其他业务,14132138.45,-3573968.52,17706106.97,CNY
9880,600196.SH,20160630,药品制造与研发,4848716400.0,2839654800.0,2009061600.0,CNY
9881,600196.SH,20160630,医疗服务,753117500.0,219262700.0,533854800.0,CNY
9882,600196.SH,20161231,其他业务,27806843.07,-10527653.79,38334496.86,CNY
9883,600196.SH,20161231,药品制造与研发,10259541700.0,6157004800.0,4102536900.0,CNY
9884,600196.SH,20161231,医疗服务,1677559100.0,438818400.0,1238740700.0,CNY
9885,600196.SH,20161231,医学诊断与医疗器械,2663912800.0,1325160900.0,1338751900.0,CNY
9886,600196.SH,20170630,药品制造与研发,5775778800.0,3726025500.0,2049753300.0,CNY
9887,600196.SH,20170630,医疗服务,1012149600.0,301096200.0,711053400.0,CNY
9888,600196.SH,20170630,医学诊断与医疗器械,1545554500.0,754391600.0,791162900.0,CNY
9889,600196.SH,20170630,其他业务,19539651.94,-383645.28,19923297.22,CNY
9890,600196.SH,20170630,药品制造与研发,5775778800.0,3726025500.0,2049753300.0,CNY
9891,600196.SH,20170630,医疗服务,1012149600.0,301096200.0,711053400.0,CNY
9892,600196.SH,20170630,医学诊断与医疗器械,1545554500.0,754391600.0,791162900.0,CNY
9893,600196.SH,20170630,其他业务,19539651.94,-383645.28,19923297.22,CNY
9894,600196.SH,20180630,其他业务,5618154567.21,2299808372.3,3318346194.91,CNY
9895,600196.SH,20180630,心血管系统疾病治疗领域核心产品,863684800.0,630669800.0,233015000.0,CNY
9896,600196.SH,20180630,中枢神经系统疾病治疗领域核心产品,684822700.0,639591700.0,45231000.0,CNY
9897,600196.SH,20180630,血液系统疾病治疗领域核心产品,308273000.0,288391700.0,19881300.0,CNY
9898,600196.SH,20180630,代谢及消化系统疾病治疗领域核心产品,1539979800.0,1263084300.0,276895500.0,CNY
9899,600196.SH,20180630,抗感染疾病治疗领域核心产品,1921618800.0,1430214100.0,491404700.0,CNY
9900,600196.SH,20180630,抗肿瘤治疗领域核心产品,257224500.0,177633500.0,79591000.0,CNY
9901,600196.SH,20180630,原料药和中间体核心产品,665241400.0,183741400.0,481500000.0,CNY
9902,600196.SH,20181231,心血管系统疾病治疗领域核心产品,1851887800.0,1242141500.0,609746300.0,CNY
9903,600196.SH,20181231,中枢神经系统疾病治疗领域核心产品,1773819200.0,1677308700.0,96510500.0,CNY
9904,600196.SH,20181231,血液系统疾病治疗领域核心产品,710799000.0,677156100.0,33642900.0,CNY
9905,600196.SH,20181231,代谢及消化系统疾病治疗领域核心产品,3220970500.0,2658135100.0,562835400.0,CNY
9906,600196.SH,20181231,抗感染疾病治疗领域核心产品,4094686900.0,3016221200.0,1078465700.0,CNY
9907,600196.SH,20181231,抗肿瘤治疗领域核心产品,500008800.0,363253700.0,136755100.0,CNY
9908,600196.SH,20181231,原料药和中间体核心产品,1301436600.0,349184900.0,952251700.0,CNY
9909,600196.SH,20181231,其他业务,11464664761.4,4569563681.33,6895101080.07,CNY
9910,600208.SH,20151231,海涂开发,269671874.84,127603369.39,142068505.45,CNY
9911,600208.SH,20151231,其他,152240189.93,84311471.88,67928718.05,CNY
9912,600208.SH,20151231,房地产,6998423841.9,2754134970.9,4244288871.0,CNY
9913,600208.SH,20151231,商业贸易,4171468437.33,2143112.23,4169325325.1,CNY
9914,600208.SH,20151231,其他业务,44494482.34,21992196.69,22502285.65,CNY
9915,600208.SH,20160630,房地产,2196064656.08,694143278.09,1501921377.99,CNY
9916,600208.SH,20160630,海涂开发,115416719.37,58523028.88,56893690.49,CNY
9917,600208.SH,20160630,其他业务,14010264.47,6701210.95,7309053.52,CNY
9918,600208.SH,20160630,商业贸易,1739700183.38,3403664.6,1736296518.78,CNY
9919,600208.SH,20160630,其他,74947650.1,63127716.48,11819933.62,CNY
9920,600208.SH,20161231,房地产,10074548016.67,2517793305.94,7556754710.73,CNY
9921,600208.SH,20161231,商业贸易,3200631326.88,20649288.92,3179982037.96,CNY
9922,600208.SH,20161231,海涂开发,157477043.7,79754592.41,77722451.29,CNY
9923,600208.SH,20161231,其他主营业务,163914043.65,133729338.22,30184705.43,CNY
9924,600208.SH,20161231,其他业务,29671723.93,13153157.78,16518566.15,CNY
9925,600208.SH,20170630,房地产,1723558101.75,453340488.55,1270217613.2,CNY
9926,600208.SH,20170630,商业贸易,2478091543.46,5209433.47,2472882109.99,CNY
9927,600208.SH,20170630,海涂开发,33148126.42,16848669.14,16299457.28,CNY
9928,600208.SH,20170630,其他主营业务,186629264.11,174585081.62,12044182.49,CNY
9929,600208.SH,20170630,分部间抵销,-347069535.09,-97813107.02,-249256428.07,CNY
9930,600208.SH,20170630,其他业务,16547063.73,7565212.21,8981851.52,CNY
9931,600208.SH,20171231,其他主营业务,173226545.6,132848347.59,40378198.01,CNY
9932,600208.SH,20171231,海涂开发,69259103.83,13123547.01,56135556.82,CNY
9933,600208.SH,20171231,商业贸易,4459455304.37,3465030.27,4455990274.1,CNY
9934,600208.SH,20171231,房地产,12755257749.45,4763487841.57,7991769907.88,CNY
9935,600208.SH,20171231,其他业务,42725302.27,16918692.92,25806609.35,CNY
9936,600208.SH,20180630,其他业务,33617478.93,16408971.04,17208507.89,CNY
9937,600208.SH,20180630,房地产,3683454757.3,1529511664.32,2153943092.98,CNY
9938,600208.SH,20180630,商业贸易,2431991292.36,5776795.33,2426214497.03,CNY
9939,600208.SH,20180630,海涂开发,54928488.86,27149354.48,27779134.38,CNY
9940,600208.SH,20180630,其他主营业务,63483516.21,37030356.89,26453159.32,CNY
9941,600208.SH,20180630,分部间抵销,-676157858.78,-5744677.88,-670413180.9,CNY
9942,600219.SH,20151231,高精度铝箔,675732147.16,118050053.71,557682093.45,CNY
9943,600219.SH,20151231,天然气,114280177.31,8894422.65,105385754.66,CNY
9944,600219.SH,20151231,热轧卷,467070444.49,65984801.13,401085643.36,CNY
9945,600219.SH,20151231,电、汽,21811179.86,10656318.87,11154860.99,CNY
9946,600219.SH,20151231,氧化铝,290769058.78,24867656.26,265901402.52,CNY
9947,600219.SH,20151231,冷轧产品,6140695272.39,1034647411.92,5106047860.47,CNY
9948,600219.SH,20151231,其他业务,86786045.59,-35108263.4,121894308.99,CNY
9949,600219.SH,20151231,铝合金锭,2672977150.63,159887148.08,2513090002.55,CNY
9950,600219.SH,20151231,铝、型材产品,3199770126.97,380171798.04,2819598328.93,CNY
9951,600219.SH,20160630,其他业务,52327894.04,26499606.41,25828287.63,CNY
9952,600219.SH,20160630,电、汽,11142031.59,6205349.52,4936682.07,CNY
9953,600219.SH,20160630,铝板带箔,3743716220.4,562166497.14,3181549723.26,CNY
9954,600219.SH,20160630,铝合金锭,828113530.57,49070071.51,779043459.06,CNY
9955,600219.SH,20160630,铝、型材产品,1406017007.67,174895785.31,1231121222.36,CNY
9956,600219.SH,20160630,天然气,46357279.01,7944281.57,38412997.44,CNY
9957,600219.SH,20160630,氧化铝,102126144.8,1855019.33,100271125.47,CNY
9958,600219.SH,20161231,电、汽,116671945.01,41675230.71,74996714.3,CNY
9959,600219.SH,20161231,天然气,32213075.14,6076528.81,26136546.33,CNY
9960,600219.SH,20161231,氧化铝,261329816.08,16857218.94,244472597.14,CNY
9961,600219.SH,20161231,铝合金锭,1682625186.51,273405548.42,1409219638.09,CNY
9962,600219.SH,20161231,铝、型材产品,3048261661.05,575439882.75,2472821778.3,CNY
9963,600219.SH,20161231,热轧卷,520611994.22,121629486.25,398982507.97,CNY
9964,600219.SH,20161231,冷轧产品,6741955053.26,1749751676.23,4992203377.03,CNY
9965,600219.SH,20161231,高精度铝箔,713424730.16,203539456.04,509885274.12,CNY
9966,600219.SH,20161231,其他业务,110792730.01,8522500.64,102270229.37,CNY
9967,600219.SH,20170630,电、汽,112896238.89,26159774.79,86736464.1,CNY
9968,600219.SH,20170630,天然气,16561405.22,2835547.75,13725857.47,CNY
9969,600219.SH,20170630,氧化铝,207212241.13,36584516.52,170627724.61,CNY
9970,600219.SH,20170630,铝合金锭,519149084.91,72348633.71,446800451.2,CNY
9971,600219.SH,20170630,铝、型材产品,1520812167.77,276302749.99,1244509417.78,CNY
9972,600219.SH,20170630,热轧卷,405308205.9,82672326.94,322635878.96,CNY
9973,600219.SH,20170630,冷轧产品,4144304146.19,1051947663.36,3092356482.83,CNY
9974,600219.SH,20170630,高精度铝箔,490467560.01,134333748.71,356133811.3,CNY
9975,600219.SH,20170630,其他业务,137046882.25,9423437.36,127623444.89,CNY
9976,600219.SH,20171231,其他业务,454805633.81,76438228.03,378367405.78,CNY
9977,600219.SH,20171231,电、汽,213717520.26,57463845.0,156253675.26,CNY
9978,600219.SH,20171231,天然气,40964606.95,11947297.12,29017309.83,CNY
9979,600219.SH,20171231,氧化铝,415014643.85,104994300.93,310020342.92,CNY
9980,600219.SH,20171231,铝合金锭,1223975723.85,196758028.37,1027217695.48,CNY
9981,600219.SH,20171231,铝、型材产品,3381035338.7,592368526.86,2788666811.84,CNY
9982,600219.SH,20171231,热轧卷,1492335656.69,322144632.03,1170191024.66,CNY
9983,600219.SH,20171231,冷轧产品,8754717552.08,2192838648.15,6561878903.93,CNY
9984,600219.SH,20171231,高精度铝箔,1049926636.44,287308225.02,762618411.42,CNY
9985,600219.SH,20171231,其他主营业务,41387486.83,12224705.02,29162781.81,CNY
9986,600219.SH,20181231,其他主营业务,85294927.21,17307549.28,67987377.93,CNY
9987,600219.SH,20181231,其他业务,481902577.99,133774248.3,348128329.69,CNY
9988,600219.SH,20181231,电、汽,225235408.71,74151353.58,151084055.13,CNY
9989,600219.SH,20181231,天然气,35941846.41,5823571.3,30118275.11,CNY
9990,600219.SH,20181231,氧化铝,537254594.66,169069079.26,368185515.4,CNY
9991,600219.SH,20181231,铝合金锭,1352759026.08,104596404.84,1248162621.24,CNY
9992,600219.SH,20181231,铝、型材产品,4068274544.13,574204715.56,3494069828.57,CNY
9993,600219.SH,20181231,热轧卷,2629210186.87,396559117.27,2232651069.6,CNY
9994,600219.SH,20181231,冷轧产品,9561076190.1,1812072733.32,7749003456.78,CNY
9995,600219.SH,20181231,高精度铝箔,1245412653.72,227436386.95,1017976266.77,CNY
9996,600221.SH,20151231,货运及逾重行李收入,970890000.0,234777000.0,736113000.0,CNY
9997,600221.SH,20151231,客运收入,32067033000.0,7754309000.0,24312724000.0,CNY
9998,600221.SH,20151231,其他主营业务,39332000.0,,,CNY
9999,600221.SH,20151231,其他业务,2148184000.0,1440851000.0,707333000.0,CNY
10000,600221.SH,20160630,货运及逾重行李收入,455184000.0,106359000.0,348825000.0,CNY
10001,600221.SH,20160630,客运收入,17198182000.0,4018559000.0,13179623000.0,CNY
10002,600221.SH,20160630,其他主营业务,21962000.0,21862000.0,100000.0,CNY
10003,600221.SH,20160630,其他业务,1320663000.0,822314000.0,498349000.0,CNY
10004,600221.SH,20161231,客运收入,37033179000.0,7300728000.0,29732451000.0,CNY
10005,600221.SH,20161231,货运及逾重行李收入,951291000.0,187538000.0,763753000.0,CNY
10006,600221.SH,20161231,其他主营业务,52550000.0,,,CNY
10007,600221.SH,20161231,其他业务,2641110000.0,1776788000.0,864322000.0,CNY
10008,600221.SH,20170630,客运收入,26215919000.0,2716542000.0,23499377000.0,CNY
10009,600221.SH,20170630,货运及逾重行李收入,798048000.0,82695000.0,715353000.0,CNY
10010,600221.SH,20170630,其他主营业务,24838000.0,,,CNY
10011,600221.SH,20170630,其他业务,1487417000.0,1116620000.0,370797000.0,CNY
10012,600221.SH,20171231,其他业务,3178266000.0,2363035000.0,815231000.0,CNY
10013,600221.SH,20171231,客运收入,55207406000.0,5495439000.0,49711967000.0,CNY
10014,600221.SH,20171231,货运及逾重行李收入,1403604000.0,138099000.0,1265505000.0,CNY
10015,600221.SH,20171231,其他主营业务,114672000.0,,,CNY
10016,600221.SH,20180630,其他业务,1758609000.0,1327279000.0,431330000.0,CNY
10017,600221.SH,20180630,客运收入,30379937000.0,2140120000.0,28239817000.0,CNY
10018,600221.SH,20180630,货运及逾重行李收入,802869000.0,56558000.0,746311000.0,CNY
10019,600233.SH,20151231,其他业务,8401663.15,2506032.73,5895630.42,CNY
10020,600233.SH,20151231,服装加工销售,899380682.9,201697647.55,697683035.35,CNY
10021,600233.SH,20151231,其他服装产品,271656833.21,111859353.02,159797480.19,CNY
10022,600233.SH,20151231,西服加工销售,627723849.69,89838294.53,537885555.16,CNY
10023,600233.SH,20160630,其他业务,6689722.95,3132519.85,3557203.1,CNY
10024,600233.SH,20160630,服装加工销售,385401143.68,109982559.68,275418584.0,CNY
10025,600233.SH,20160630,其他服装产品,128687091.99,44451842.84,84235249.15,CNY
10026,600233.SH,20160630,西服加工销售,256714051.69,65530716.84,191183334.85,CNY
